entity,country,year,daily_calorie_supply_per_person_that_comes_from_animal_protein,daily_calorie_supply_per_person_that_comes_from_vegetal_protein,daily_calorie_supply_per_person_from_fat,daily_calorie_supply_per_person_from_carbohydrates,total_calories,pct_cals_from_carbs,underweight,healthy_weight,overweight_or_obese
Djibouti,DJI,2009,53.200222,173.17438,520.67255,1502.4684,2249.515552,66.79075406543356,13.149999999999999,59.8,27.15
Djibouti,DJI,2010,50.359673,215.9186,489.05682,1697.6489,2452.983993,69.20750012411516,12.95,59.400000000000006,27.65
Djibouti,DJI,2011,48.07954,218.27791,516.23505,1727.3833,2509.9758,68.8207153232314,12.8,59.05,28.15
Djibouti,DJI,2012,56.239353,221.99744,510.47412,1763.2595,2551.970413,69.09404164788802,12.600000000000001,58.6,28.8
Djibouti,DJI,2013,62.199295,219.99751,525.41406,1797.3596,2604.970465,68.99731202902525,12.399999999999999,58.25,29.35
Djibouti,DJI,2014,59.479942,235.91977,540.8994,1857.6982,2693.997312,68.95694333937034,12.25,57.8,29.950000000000003
Dominica,DMA,1975,89.89021,97.88583,466.92633,1354.2994,2009.00177,67.41155832829357,10.85,61.45,27.6
Dominica,DMA,1976,86.2988,103.38767,445.01254,1442.4127,2077.11171,69.44319330807683,10.65,61.25,28.1
Dominica,DMA,1977,103.91431,107.83942,527.705,1421.4164,2160.8751300000004,65.77966400122342,10.35,61,28.65
Dominica,DMA,1978,111.42156,111.99316,544.7571,1481.4904,2249.66222,65.85390405853906,10.1,60.75,29.15
Dominica,DMA,1979,96.114746,126.03726,512.7322,1383.638,2118.522206,65.3114702353042,9.85,60.550000000000004,29.65
Dominica,DMA,1980,106.438354,128.50685,541.38696,1515.7911,2292.123264,66.13043564484322,9.6,60.3,30.150000000000002
Dominica,DMA,1981,109.72049,127.97983,546.5771,1532.0668,2316.34422,66.14158581318281,9.3,59.95,30.75
Dominica,DMA,1982,116.77908,122.353745,554.1225,1561.5691,2354.824425,66.31361062088526,9.05,59.55,31.35
Dominica,DMA,1983,109.06073,122.96306,557.9091,1545.4523,2335.38519,66.17547745945926,8.8,59.1,32.1
Dominica,DMA,1984,121.39139,127.15038,619.56506,1624.6741,2492.78093,65.17516563318702,8.55,58.6,32.9
Dominica,DMA,1985,122.63583,132.96915,618.07715,1698.2396,2571.92173,66.02998762330144,8.3,58,33.7
Dominica,DMA,1986,139.82452,143.06291,692.943,1803.4431,2779.27353,64.88901076246353,8.1,57.35,34.5
Dominica,DMA,1987,146.63504,144.96782,718.04816,1885.6389,2895.28992,65.12780937668583,7.9,56.7,35.45
Dominica,DMA,1988,150.85559,148.97397,704.9881,1989.4286,2994.24626,66.44171611990257,7.7,55.95,36.35
Dominica,DMA,1989,162.01097,147.16098,782.27203,1945.5012,3036.9451799999997,64.06112342139808,7.4,55.3,37.3
Dominica,DMA,1990,165.98438,142.36572,776.7186,1941.7965,3026.8652,64.15206399016381,7.2,54.55,38.25
Dominica,DMA,1991,168.46205,137.50412,746.8087,1928.0138,2980.78867,64.68133146788966,6.95,53.900000000000006,39.1
Dominica,DMA,1992,176.51668,137.57375,738.2213,1897.1641,2949.47583,64.32207650943863,6.7,53.35,39.900000000000006
Dominica,DMA,1993,180.26012,133.34818,763.7045,1853.1456,2930.4584000000004,63.23739657932014,6.5,52.75,40.7
Dominica,DMA,1994,184.95963,143.76631,731.7865,1885.3839,2945.8963400000002,64.0003476836527,6.300000000000001,52.25,41.5
Dominica,DMA,1995,197.45927,154.34068,710.31793,1956.3873,3018.50518,64.81311719995126,6.050000000000001,51.75,42.2
Dominica,DMA,1996,204.43468,144.13055,733.28625,1891.2776,2973.1290799999997,63.61236088680011,5.85,51.25,42.9
Dominica,DMA,1997,201.07213,142.41925,741.0425,1926.205,3010.73888,63.97781663483217,5.7,50.75,43.599999999999994
Dominica,DMA,1998,194.2544,143.3357,713.71436,1905.7152,2957.01966,64.44716028705741,5.449999999999999,50.25,44.3
Dominica,DMA,1999,202.11604,150.89429,714.87354,1914.9576,2982.8414700000003,64.19910743697686,5.25,49.75,45
Dominica,DMA,2000,216.57866,158.05164,793.34015,1968.2426,3136.2130500000003,62.75857438958109,5.05,49.25,45.650000000000006
Dominica,DMA,2001,210.95187,160.59615,790.33014,1959.684,3121.56216,62.77895167719486,4.85,48.75,46.349999999999994
Dominica,DMA,2002,214.30266,154.39142,788.9647,1901.4646,3059.12338,62.15717262113174,4.65,48.3,47.05
Dominica,DMA,2003,198.69992,160.41603,761.90454,1952.7339,3073.75439,63.529275675145925,4.45,47.650000000000006,47.85
Dominica,DMA,2004,200.59775,153.85692,748.6595,1914.588,3017.7021699999996,63.44522726707653,4.25,47.1,48.65
Dominica,DMA,2005,190.52966,164.81146,723.88245,1943.2849,3022.50847,64.29377847202525,4.1,46.45,49.45
Dominica,DMA,2006,206.01678,157.32115,708.50275,1940.1431,3011.98378,64.4141284187128,3.9499999999999997,45.8,50.25
Dominica,DMA,2007,212.95149,167.45468,738.49744,2020.8717,3139.77531,64.36357702296857,3.8,45.15,51.05
Dominica,DMA,2008,219.00456,158.97955,756.7423,1983.1472,3117.87361,63.60575982424124,3.6500000000000004,44.45,51.85
Dominica,DMA,2009,210.75562,161.67836,710.8358,2050.6572,3133.92698,65.43410912528664,3.55,43.8,52.65
Dominica,DMA,2010,226.11777,154.18394,836.69574,1766.9175,2983.9149500000003,59.214740688235764,3.4,43.2,53.4
Dominica,DMA,2011,206.26599,161.23778,819.0555,1785.6625,2972.22177,60.07837362687778,3.3,42.6,54.1
Dominica,DMA,2012,177.83354,177.99348,761.83093,1870.5612,2988.21915,62.5978586610691,3.2,42,54.8
Dominica,DMA,2013,198.98506,175.43156,797.0899,1825.6661,2997.17262,60.912944680510265,3.1,41.45,55.45
Dominica,DMA,2014,202.58743,171.23558,763.36194,1875.0334,3012.21835,62.24759237656195,3,40.85,56.099999999999994
Dominican Republic,DOM,1975,59.317688,120.74085,433.92004,1494.5323,2108.510878,70.88093856160793,11.899999999999999,64.4,23.65
Dominican Republic,DOM,1976,61.903873,115.42704,457.47733,1487.6971,2122.505343,70.09155971768973,11.65,63.95,24.4
Dominican Republic,DOM,1977,68.931625,115.15589,478.31183,1536.4913,2198.890645,69.8757486414246,11.399999999999999,63.5,25.1
Dominican Republic,DOM,1978,66.52045,115.925224,462.396,1522.9398,2167.7814740000003,70.2533820067142,11.15,63.05,25.799999999999997
Dominican Republic,DOM,1979,76.16486,117.16115,491.98572,1515.2537,2200.56543,68.85747087283835,10.899999999999999,62.6,26.5
Dominican Republic,DOM,1980,80.28731,122.51608,518.34503,1567.4244,2288.5728200000003,68.48916435178147,10.7,62.1,27.2
Dominican Republic,DOM,1981,75.81602,118.56637,525.7077,1534.8997,2254.98979,68.06681373045151,10.5,61.650000000000006,27.95
Dominican Republic,DOM,1982,73.74794,118.49159,519.4301,1525.5134,2237.18303,68.18902966557904,10.2,61.15,28.65
Dominican Republic,DOM,1983,76.53806,123.35418,475.88605,1579.7599,2255.53819,70.03915548865079,10,60.650000000000006,29.25
Dominican Republic,DOM,1984,72.372795,126.7032,482.0248,1627.0266,2308.127395,70.49119574268559,9.8,60.25,29.9
Dominican Republic,DOM,1985,74.61457,135.48541,468.88242,1730.2346,2409.217,71.81729997754456,9.65,59.849999999999994,30.5
Dominican Republic,DOM,1986,73.023346,126.96705,526.50037,1686.9409,2413.431666,69.898017986808,9.45,59.400000000000006,31.049999999999997
Dominican Republic,DOM,1987,73.668625,124.62615,540.8539,1600.1355,2339.284175,68.40278394137387,9.25,59,31.7
Dominican Republic,DOM,1988,77.04722,127.72011,526.7539,1538.5837,2270.10493,67.77588470326788,9.100000000000001,58.6,32.3
Dominican Republic,DOM,1989,81.89228,123.67239,562.567,1539.5382,2307.6698699999997,66.71397065993673,8.9,58.2,32.9
Dominican Republic,DOM,1990,79.10653,109.0662,599.1832,1315.3088,2102.66473,62.554375941807905,8.75,57.85,33.45
Dominican Republic,DOM,1991,83.36098,113.99166,550.25555,1427.8207,2175.42889,65.63398631706137,8.55,57.45,33.95
Dominican Republic,DOM,1992,86.45165,104.9683,565.6411,1416.4121,2173.47315,65.16814343899303,8.4,57.05,34.6
Dominican Republic,DOM,1993,89.34056,108.21533,598.117,1457.1218,2252.7946899999997,64.68063008440419,8.149999999999999,56.55,35.25
Dominican Republic,DOM,1994,90.105896,110.35032,623.3677,1460.2653,2284.0892160000003,63.93206052420677,8,56,36
Dominican Republic,DOM,1995,90.14307,109.526054,639.94275,1447.4187,2287.030574,63.28812200654035,7.75,55.45,36.75
Dominican Republic,DOM,1996,92.00902,101.08832,623.5232,1387.34,2203.96054,62.947587981770305,7.550000000000001,54.900000000000006,37.6
Dominican Republic,DOM,1997,93.96555,95.5053,645.846,1345.6647,2180.98155,61.6999579845139,7.3,54.15,38.5
Dominican Republic,DOM,1998,97.36625,96.3934,665.06573,1310.8368,2169.6621800000003,60.41663131170033,7.1,53.5,39.5
Dominican Republic,DOM,1999,88.9362,92.910545,690.5634,1306.3848,2178.794945,59.959052273273926,6.85,52.7,40.45
Dominican Republic,DOM,2000,92.9107,99.97029,715.3313,1347.611,2255.8232900000003,59.7392094484493,6.55,51.95,41.5
Dominican Republic,DOM,2001,90.86204,100.76836,694.5282,1405.6516,2291.8102,61.333682867804676,6.3,51.2,42.5
Dominican Republic,DOM,2002,96.42981,105.00406,690.85675,1429.0549,2321.34552,61.561490423881416,6.05,50.45,43.5
Dominican Republic,DOM,2003,78.874214,99.66057,677.9257,1322.8517,2179.312184,60.70042234940306,5.85,49.75,44.4
Dominican Republic,DOM,2004,86.70313,101.03826,716.9196,1351.4937,2256.15469,59.902528226023364,5.6,49.099999999999994,45.3
Dominican Republic,DOM,2005,101.129166,109.080864,714.6427,1448.4204,2373.27313,61.03049757277621,5.4,48.400000000000006,46.2
Dominican Republic,DOM,2006,112.51257,111.20572,735.93634,1457.0176,2416.67223,60.29024465597471,5.2,47.7,47.099999999999994
Dominican Republic,DOM,2007,116.53915,111.22146,764.36633,1465.2578,2457.38474,59.62671518827777,5,47,48.05
Dominican Republic,DOM,2008,116.67703,107.462456,779.8297,1404.0663,2408.0354859999998,58.30754190139871,4.800000000000001,46.25,48.95
Dominican Republic,DOM,2009,118.87771,110.395226,778.36005,1442.9033,2450.536286,58.88112362356588,4.65,45.55,49.85
Dominican Republic,DOM,2010,125.47993,123.399925,859.4094,1494.709,2602.998255,57.422589397778914,4.45,44.8,50.75
Dominican Republic,DOM,2011,127.439964,135.43997,837.7198,1557.3997,2657.999434,58.59292820300879,4.3,44.1,51.650000000000006
Dominican Republic,DOM,2012,122.95994,129.47993,889.64954,1550.9092,2692.99861,57.59041962520731,4.15,43.400000000000006,52.45
Dominican Republic,DOM,2013,124.919945,127.11995,917.9996,1581.9594,2751.9988949999997,57.484012906916526,4,42.7,53.349999999999994
Dominican Republic,DOM,2014,140.39992,123.91993,934.01953,1623.6592,2821.99858,57.53579082240361,3.85,42,54.2
Ecuador,ECU,1975,81.13,113.19195,483.21106,1493.0845,2170.61751,68.7861630674858,4.05,66,29.95
Ecuador,ECU,1976,83.232925,115.39554,509.80655,1521.5057,2229.9407149999997,68.23076908571537,3.9,65.5,30.599999999999998
Ecuador,ECU,1977,87.52216,104.551186,495.29324,1538.6813,2226.0478860000003,69.12166219231098,3.75,65,31.25
Ecuador,ECU,1978,91.82865,98.60481,496.2077,1535.0826,2221.72376,69.09421538526465,3.55,64.5,31.95
Ecuador,ECU,1979,97.29257,99.86109,512.24536,1517.6278,2227.02682,68.14591483006926,3.45,63.9,32.7
Ecuador,ECU,1980,93.51768,106.4274,520.91876,1596.6249,2317.48874,68.89461305430119,3.25,63.35,33.349999999999994
Ecuador,ECU,1981,88.42838,104.16366,579.75757,1486.9255,2259.27511,65.8142734994323,3.15,62.8,34.1
Ecuador,ECU,1982,91.335495,102.86403,601.1432,1471.5085,2266.851225,64.91420715093467,3,62.25,34.8
Ecuador,ECU,1983,84.3603,90.83762,612.1067,1354.6324,2141.9370200000003,63.24333476434334,2.85,61.650000000000006,35.45
Ecuador,ECU,1984,85.92831,101.39308,587.2543,1417.2356,2191.8112899999996,64.66047540069019,2.75,61.1,36.15
Ecuador,ECU,1985,81.15308,95.33066,575.5865,1404.5875,2156.65774,65.12797436277488,2.65,60.550000000000004,36.8
Ecuador,ECU,1986,79.45852,97.3483,637.4107,1418.133,2232.35052,63.526448346472044,2.55,60,37.45
Ecuador,ECU,1987,76.03768,99.34455,658.29315,1372.153,2205.82838,62.20579136804831,2.45,59.4,38.099999999999994
Ecuador,ECU,1988,79.1844,105.43722,620.74567,1456.9058,2262.27309,64.40008531419166,2.4,58.849999999999994,38.8
Ecuador,ECU,1989,80.33401,106.595566,650.8449,1382.6437,2220.418176,62.26951819007268,2.3,58.25,39.45
Ecuador,ECU,1990,85.256004,105.13615,651.0749,1344.1868,2185.653854,61.500442878454066,2.25,57.650000000000006,40.1
Ecuador,ECU,1991,87.72591,100.175064,652.9704,1286.3458,2127.2171740000003,60.47082619125187,2.2,57.05,40.75
Ecuador,ECU,1992,87.54776,113.72664,675.0188,1377.4595,2253.7527,61.11848473880919,2.1,56.5,41.4
Ecuador,ECU,1993,90.87076,113.88045,631.1605,1423.2037,2259.11541,62.99827329317363,2.05,55.9,42
Ecuador,ECU,1994,94.8255,118.79538,623.4708,1513.0111,2350.10278,64.38063530140583,2,55.35,42.6
Ecuador,ECU,1995,101.281075,107.58422,699.1507,1352.8972,2260.913195,59.83852909487752,1.9500000000000002,54.8,43.3
Ecuador,ECU,1996,109.96363,112.59396,703.03503,1330.8014,2256.39402,58.97912280409252,1.9,54.25,43.849999999999994
Ecuador,ECU,1997,120.11755,113.70026,731.7781,1328.6846,2294.28051,57.9129096990847,1.85,53.7,44.45
Ecuador,ECU,1998,114.73749,109.762634,704.20825,1292.2084,2220.9167740000003,58.18355803007681,1.75,53.150000000000006,45.1
Ecuador,ECU,1999,112.81181,116.217155,721.12054,1356.3749,2306.524405,58.80600686728914,1.75,52.650000000000006,45.7
Ecuador,ECU,2000,118.793655,110.852905,705.1091,1333.3217,2268.07736,58.7864295775167,1.65,52.1,46.25
Ecuador,ECU,2001,122.18318,104.114395,694.086,1285.4805,2205.864075,58.275598871612246,1.65,51.6,46.8
Ecuador,ECU,2002,118.111824,101.00515,748.6264,1263.302,2231.045374,56.623769947585124,1.5499999999999998,51.1,47.35
Ecuador,ECU,2003,120.80725,98.243256,735.7461,1243.6958,2198.492406,56.570393266120746,1.5,50.55,47.900000000000006
Ecuador,ECU,2004,123.22901,100.2785,763.5141,1238.0576,2225.07921,55.64105738060445,1.4500000000000002,50,48.5
Ecuador,ECU,2005,120.42105,102.61202,773.67224,1252.435,2249.1403099999998,55.68505417076448,1.4,49.45,49.150000000000006
Ecuador,ECU,2006,132.26086,98.304695,777.3479,1223.463,2231.376455,54.82996816868357,1.4,48.849999999999994,49.8
Ecuador,ECU,2007,136.27435,96.629456,802.8094,1179.7964,2215.5096059999996,53.25169418380757,1.3,48.25,50.45
Ecuador,ECU,2008,143.18997,97.22183,846.7069,1212.2897,2299.4084000000003,52.72180879220934,1.3,47.55,51.15
Ecuador,ECU,2009,138.40411,98.96874,808.1147,1246.5679,2292.05545,54.386463468848454,1.25,46.95,51.8
Ecuador,ECU,2010,165.5201,120.40007,858.15045,1464.9309,2609.00152,56.14910105533401,1.2,46.3,52.45
Ecuador,ECU,2011,170.87996,118.839966,888.3898,1435.8898,2613.999526,54.93075976938796,1.15,45.650000000000006,53.15
Ecuador,ECU,2012,164.23996,118.79997,880.2898,1443.6696,2606.9993299999996,55.3766770626673,1.1,45,53.9
Ecuador,ECU,2013,170.56003,113.80002,903.2401,1377.4001,2565.00025,53.6998037329626,1.1,44.35,54.55
Ecuador,ECU,2014,164.67995,119.35996,919.5297,1408.4296,2611.99921,53.92151707427201,1.05,43.650000000000006,55.3
Egypt,EGY,1975,36.05454,225.44495,484.86273,1782.8677,2529.2299199999998,70.49053492139616,5.4,59,35.6
Egypt,EGY,1976,37.461586,232.33667,517.98645,1825.379,2613.163706,69.85322028653647,5.25,58.45,36.3
Egypt,EGY,1977,38.590412,233.86618000000001,530.68036,1850.4724,2653.609352,69.73416786481089,5.05,57.9,37.05
Egypt,EGY,1978,39.6374,239.3139,548.23114,1917.0248,2744.2072399999997,69.85714387955628,4.9,57.3,37.8
Egypt,EGY,1979,39.010323,248.61864,575.35065,1998.8772,2861.856813,69.84546504633249,4.7,56.75,38.6
Egypt,EGY,1980,42.15018,252.98325,583.9093,2055.2427,2934.28543,70.04235780838812,4.55,56.05,39.4
Egypt,EGY,1981,45.844105,263.7264,615.3036,2147.0906,3071.964705,69.89307515497643,4.4,55.45,40.15
Egypt,EGY,1982,46.288868,268.47543,612.0529,2197.1714,3123.988598,70.33224773632801,4.25,54.75,41
Egypt,EGY,1983,51.611214,270.2787,559.7949,2216.5718,3098.256614,71.54255041315956,4.1,54.05,41.85
Egypt,EGY,1984,53.27622,268.60428,545.2425,2222.13,3089.253,71.93098137316692,4,53.35,42.7
Egypt,EGY,1985,52.40387,269.90808,546.52765,2219.2454,3088.085,71.8647770381968,3.8499999999999996,52.7,43.45
Egypt,EGY,1986,51.32016,269.02988,551.10034,2196.7332,3068.18358,71.59718910952519,3.6999999999999997,52.05,44.25
Egypt,EGY,1987,51.7769,280.49817,539.5225,2260.3457,3132.14327,72.16610177605317,3.6,51.4,45
Egypt,EGY,1988,52.520485,278.71667,532.75464,2247.4492,3111.440995,72.2317795391778,3.5,50.849999999999994,45.650000000000006
Egypt,EGY,1989,50.607708,274.38248,519.2636,2230.6199,3074.873688,72.54346442604181,3.35,50.25,46.349999999999994
Egypt,EGY,1990,50.847878,282.83392,492.1925,2306.3708,3132.2450980000003,73.63315219082513,3.25,49.75,47
Egypt,EGY,1991,50.09245,279.8362,487.75513,2287.1472,3104.8309799999997,73.66414515742818,3.2,49.25,47.599999999999994
Egypt,EGY,1992,49.974617,279.76443,477.26923,2282.349,3089.357277,73.87779383731021,3.0999999999999996,48.75,48.2
Egypt,EGY,1993,49.663113,280.62558,479.31665,2279.363,3088.9683429999995,73.79042925983137,3,48.25,48.75
Egypt,EGY,1994,54.882103,284.6961,478.99988,2308.359,3126.937083,73.82172837917635,2.9000000000000004,47.8,49.3
Egypt,EGY,1995,56.20444,286.6274,486.87955,2330.3586,3160.06999,73.74389198259497,2.85,47.3,49.9
Egypt,EGY,1996,57.87421,288.15823,472.08984,2338.9595,3157.08178,74.08612329326483,2.75,46.8,50.45
Egypt,EGY,1997,61.59304,288.56433,464.91443,2350.2832,3165.3549999999996,74.25022469833557,2.65,46.3,51.05
Egypt,EGY,1998,64.67759,283.46536,469.18405,2308.8813,3126.2083000000002,73.85564487177645,2.5999999999999996,45.75,51.650000000000006
Egypt,EGY,1999,67.567635,281.22144,474.68686,2301.6206,3125.096535,73.6495840759684,2.5,45.15,52.349999999999994
Egypt,EGY,2000,69.87017,281.1116,478.12885,2291.8806,3120.99122,73.43438152959622,2.4,44.55,53
Egypt,EGY,2001,65.86253,283.96527,467.81766,2327.0044,3144.6498599999995,73.99883941291957,2.3,44,53.75
Egypt,EGY,2002,67.8313,283.51794,480.66757,2320.7983,3152.81511,73.61035198794134,2.2,43.4,54.400000000000006
Egypt,EGY,2003,72.82911,277.64273,486.16724,2251.8345,3088.47358,72.91091996325252,2.1,42.8,55.099999999999994
Egypt,EGY,2004,68.43981,271.8652,454.67487,2218.1565,3013.13638,73.61619987476305,2,42.2,55.75
Egypt,EGY,2005,71.5281,276.49057,467.86456,2240.4,3056.28323,73.30472444466477,1.95,41.599999999999994,56.45
Egypt,EGY,2006,78.90267,277.51724,469.0436,2242.4705,3067.93401,73.09383098497611,1.85,41.05,57.1
Egypt,EGY,2007,84.93875,277.27878,499.80057,2248.2495,3110.2676,72.28476096397621,1.7999999999999998,40.400000000000006,57.8
Egypt,EGY,2008,81.97041,278.61298,500.223,2281.513,3142.3193899999997,72.60601857534286,1.7000000000000002,39.75,58.55
Egypt,EGY,2009,77.11526,279.79874,480.84796,2252.0925,3089.8544600000005,72.88668541365537,1.6,39.05,59.300000000000004
Egypt,EGY,2010,101.439995,282.55997,524.97,2382.0696,3291.039565,72.38046073141025,1.55,38.4,60.05
Egypt,EGY,2011,97.479996,276.23996,504.53995,2370.7397,3248.9996060000003,72.9682975529422,1.45,37.7,60.8
Egypt,EGY,2012,104.08,275.04,503.27997,2373.64,3256.03997,72.89959649973216,1.4,37.05,61.5
Egypt,EGY,2013,104.35999,270.59998,489.23996,2344.7998,3208.9997299999995,73.06949196907536,1.35,36.5,62.199999999999996
Egypt,EGY,2014,107.55999,268.51996,474.11996,2335.7998,3185.99971,73.31450133747815,1.3,35.849999999999994,62.85
El Salvador,SLV,1975,52.194702,155.87822,415.8448,1486.4591,2110.376822,70.43571955985024,7.5,61.8,30.7
El Salvador,SLV,1976,58.913666,152.03793,422.32877,1508.9933,2142.273666,70.43886707609839,7.3,61.45,31.3
El Salvador,SLV,1977,57.281273,157.74126,431.07162,1540.8391,2186.933253,70.45661306243807,7.1,61,31.900000000000002
El Salvador,SLV,1978,61.041725,158.31921,434.20792,1569.2363,2222.805155,70.5971144825782,6.9,60.55,32.55
El Salvador,SLV,1979,60.8998,164.71474,446.42285,1613.2556,2285.29299,70.59294397082977,6.7,60.1,33.2
El Salvador,SLV,1980,63.180374,166.13792,447.67926,1644.7158,2321.713354,70.84060558838479,6.55,59.7,33.75
El Salvador,SLV,1981,58.191826,170.74599,473.90128,1671.8704,2374.709496,70.40315469391629,6.35,59.4,34.25
El Salvador,SLV,1982,51.226536,169.05592,454.5519,1667.1293,2341.963656,71.18510553009197,6.15,59.1,34.7
El Salvador,SLV,1983,44.6301,170.6665,441.8754,1658.4406,2315.6126,71.61995059104446,6.05,58.75,35.2
El Salvador,SLV,1984,48.86142,171.61386,459.45428,1652.6558,2332.58536,70.85081765239237,5.85,58.400000000000006,35.7
El Salvador,SLV,1985,49.70388,168.8947,441.70172,1638.1864,2298.4867,71.27238978585345,5.75,58,36.25
El Salvador,SLV,1986,49.845745,162.05984,432.5505,1578.656,2223.1120849999998,71.011084445614,5.6,57.65,36.8
El Salvador,SLV,1987,51.591217,156.15158,433.59116,1556.2979,2197.6318570000003,70.81704312953086,5.45,57.25,37.349999999999994
El Salvador,SLV,1988,52.29725,160.27095,454.47314,1571.7235,2238.76484,70.20493943437133,5.3,56.8,37.9
El Salvador,SLV,1989,54.621,164.74269,452.7225,1583.1292,2255.2153900000003,70.19858089918408,5.2,56.349999999999994,38.5
El Salvador,SLV,1990,53.328663,169.90297,445.7265,1629.073,2298.031133,70.88994472730671,5,55.849999999999994,39.099999999999994
El Salvador,SLV,1991,58.014233,181.35406,441.0373,1709.701,2390.106593,71.53241637872007,4.9,55.35,39.8
El Salvador,SLV,1992,60.745758,178.66399,453.71722,1698.9852,2392.112168,71.02447881532619,4.75,54.8,40.45
El Salvador,SLV,1993,59.20044,174.53992,452.74023,1683.1273,2369.60789,71.02978121836013,4.6,54.25,41.150000000000006
El Salvador,SLV,1994,59.562233,176.49251,459.31335,1677.347,2372.715093,70.69314832398211,4.449999999999999,53.599999999999994,41.9
El Salvador,SLV,1995,61.87784,178.55376,448.27432,1703.2103,2391.91622,71.20693800889063,4.35,53,42.650000000000006
El Salvador,SLV,1996,65.431076,177.22086,450.76523,1714.7108,2408.127966,71.20513628053602,4.199999999999999,52.349999999999994,43.4
El Salvador,SLV,1997,67.34219,175.45047,445.45056,1744.8945,2433.13772,71.71375815093607,4.05,51.7,44.2
El Salvador,SLV,1998,64.58864,172.20964,486.00742,1713.2917,2436.0974,70.3293595732256,3.9,51.05,45
El Salvador,SLV,1999,69.4602,168.22578,503.89667,1671.5083,2413.09095,69.26835061894373,3.8,50.4,45.8
El Salvador,SLV,2000,76.36664,181.49577,519.6152,1763.7433,2541.22091,69.4053513041493,3.6500000000000004,49.75,46.6
El Salvador,SLV,2001,81.91754,188.62224,557.8009,1798.2981,2626.63878,68.46385249821066,3.55,49.1,47.349999999999994
El Salvador,SLV,2002,92.589485,194.17406,553.1982,1801.597,2641.5587450000003,68.20204182133378,3.4,48.55,48.1
El Salvador,SLV,2003,87.43112,191.3081,544.69385,1774.4917,2597.92477,68.30419881634987,3.25,47.9,48.85
El Salvador,SLV,2004,89.6927,190.09077,525.49615,1767.8223,2573.10192,68.70393614256834,3.1500000000000004,47.35,49.5
El Salvador,SLV,2005,98.490585,182.6582,555.9106,1748.922,2585.981385,67.63088126405829,3,46.75,50.25
El Salvador,SLV,2006,99.622215,186.91795,569.87744,1747.299,2603.716605,67.1078794306802,2.9,46.15,50.95
El Salvador,SLV,2007,103.57413,179.43124,576.2223,1740.2968,2599.5244700000003,66.94673660833051,2.8,45.6,51.650000000000006
El Salvador,SLV,2008,99.55762,191.24796,533.23145,1785.5487,2609.58573,68.42268791836167,2.65,45,52.35
El Salvador,SLV,2009,104.512024,185.59615,559.7423,1762.991,2612.841474,67.47408970437982,2.55,44.5,52.95
El Salvador,SLV,2010,113.87983,177.15974,533.2492,1783.7073,2607.99607,68.39378787867575,2.5,43.95,53.599999999999994
El Salvador,SLV,2011,113.799934,178.27989,550.3497,1767.5688,2609.998324,67.72298601675271,2.4000000000000004,43.400000000000006,54.2
El Salvador,SLV,2012,114.11995,184.95992,533.5198,1797.3992,2629.9988700000004,68.34220426870374,2.3,42.900000000000006,54.8
El Salvador,SLV,2013,117.87998,181.59998,550.25995,1770.2998,2620.03971,67.56767056786326,2.25,42.35,55.4
El Salvador,SLV,2014,130.16003,186.08006,525.51013,1782.2506,2624.00082,67.92111444538345,2.15,41.849999999999994,56
Estonia,EST,1992,282.89062,124.815155,680.996,1398.9403,2487.6420749999997,56.23559410169568,2.2,50.2,47.599999999999994
Estonia,EST,1993,251.69023,132.28702,715.7056,1453.2942,2552.9770500000004,56.925470599118775,2.2,50.25,47.5
Estonia,EST,1994,243.2987,141.04044,742.2431,1538.6624,2665.24464,57.73062543331857,2.25,50.25,47.5
Estonia,EST,1995,219.53023,170.05307,801.1927,1692.4326,2883.2086,58.69962374557291,2.25,50.25,47.55
Estonia,EST,1996,206.55228,177.99031,810.08636,1820.1361,3014.76505,60.3740613219594,2.2,50.099999999999994,47.650000000000006
Estonia,EST,1997,187.31615,169.19385,809.84247,1794.7361,2961.08857,60.61068615721954,2.2,49.9,47.900000000000006
Estonia,EST,1998,190.42447,161.46988,839.58453,1717.7295,2909.20838,59.04456730596933,2.15,49.65,48.2
Estonia,EST,1999,209.25877,144.31639,903.1932,1792.3079,3049.07626,58.78199648571598,2.15,49.349999999999994,48.5
Estonia,EST,2000,199.8422,148.17033,761.64166,1872.9192,2982.57339,62.79541037546774,2.05,49.05,48.900000000000006
Estonia,EST,2001,196.90187,144.34256,784.78204,1851.9434,2977.96987,62.18811743719893,2.05,48.65,49.349999999999994
Estonia,EST,2002,219.19986,141.87201,871.3458,1741.6166,2974.03427,58.56074415712769,1.95,48.2,49.85
Estonia,EST,2003,210.58046,143.13531,893.45276,1755.8203,3002.9888300000002,58.469091941311014,1.9,47.75,50.35
Estonia,EST,2004,191.92686,140.11287,860.76733,1818.2705,3011.07756,60.386040006222885,1.85,47.25,50.85
Estonia,EST,2005,210.99608,152.85771,807.93146,1925.9016,3097.68685,62.17224959327312,1.8,46.8,51.4
Estonia,EST,2006,205.56134,161.29141,837.2306,1933.009,3137.09235,61.61785450785343,1.8,46.3,51.9
Estonia,EST,2007,210.69492,169.63722,823.9257,1951.4647,3155.7225399999998,61.838918829663655,1.7000000000000002,45.8,52.5
Estonia,EST,2008,215.38257,178.59846,826.14514,2020.9824,3241.1085700000003,62.35466527429533,1.7000000000000002,45.400000000000006,52.95
